match_id,start_time,win,hero_id,account_id,leaguename
5796529900,1611248402,false,53,160391554,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,false,86,153609394,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,false,108,446376753,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,false,73,142147636,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,false,19,1131665504,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,true,129,399920568,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,true,95,101062921,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,true,28,308163407,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,true,13,242885483,DPC Winter 21 League (SA) presented by OGA
5796529900,1611248402,true,103,185001854,DPC Winter 21 League (SA) presented by OGA
5796535328,1611248903,true,88,106809101,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,true,89,175463659,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,true,87,11550182,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,true,96,86725175,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,true,13,127530803,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,false,85,70917469,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,false,70,195108598,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,false,126,106305042,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,false,53,358425548,DPC Winter 21 League (EEU) presented by ESL One
5796535328,1611248903,false,86,235505993,DPC Winter 21 League (EEU) presented by ESL One
5796605206,1611252054,false,104,446376753,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,false,106,1131665504,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,false,12,142147636,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,false,107,153609394,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,false,79,160391554,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,true,126,399920568,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,true,4,101062921,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,true,129,308163407,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,true,110,242885483,DPC Winter 21 League (SA) presented by OGA
5796605206,1611252054,true,53,185001854,DPC Winter 21 League (SA) presented by OGA
5796660068,1611255200,false,90,87586992,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,false,103,117483894,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,false,129,123787524,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,false,76,171981096,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,false,70,116249155,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,true,104,302214028,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,true,91,107023378,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,true,74,431770905,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,true,5,113331514,DPC Winter 21 League (EEU) presented by ESL One
5796660068,1611255200,true,42,321580662,DPC Winter 21 League (EEU) presented by ESL One
5796718016,1611259195,false,52,131303632,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,false,29,71266407,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,false,91,107579895,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,false,86,111750003,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,false,102,97366926,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,true,121,207916561,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,true,106,314468507,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,true,96,194521913,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,true,63,312435408,DPC Winter 21 League (SA) presented by OGA
5796718016,1611259195,true,90,156331087,DPC Winter 21 League (SA) presented by OGA
5796724331,1611259440,true,1,321580662,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,true,30,113331514,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,true,13,431770905,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,true,91,107023378,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,true,81,302214028,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,false,43,87586992,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,false,106,40805086,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,false,65,123787524,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,false,107,117483894,DPC Winter 21 League (EEU) presented by ESL One
5796724331,1611259440,false,42,116249155,DPC Winter 21 League (EEU) presented by ESL One
5796726621,1611259431,true,107,38628747,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,true,13,238239590,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,true,62,126212866,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,true,85,145550466,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,true,12,97658618,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,false,65,125814840,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,false,32,126422920,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,false,16,14067214,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,false,100,126469785,DPC Winter 21 League (NA) presented by BTS
5796726621,1611259431,false,121,170638230,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,true,9,38628747,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,true,21,238239590,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,true,76,126212866,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,true,85,145550466,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,true,44,97658618,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,false,107,126469785,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,false,43,125814840,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,false,53,14067214,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,false,109,126422920,DPC Winter 21 League (NA) presented by BTS
5796772162,1611262371,false,111,170638230,DPC Winter 21 League (NA) presented by BTS
5796778202,1611262801,false,30,97366926,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,false,74,131303632,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,false,42,107579895,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,false,108,71266407,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,false,27,111750003,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,true,121,207916561,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,true,13,314468507,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,true,29,194521913,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,true,107,156331087,DPC Winter 21 League (SA) presented by OGA
5796778202,1611262801,true,12,312435408,DPC Winter 21 League (SA) presented by OGA
5796862440,1611269999,false,13,115141430,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,false,111,104275965,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,false,32,81475303,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,false,107,236858633,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,false,53,166178728,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,true,99,86975889,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,true,126,161072811,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,true,42,188423794,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,true,9,97235629,DPC Winter 21 League (NA) presented by BTS
5796862440,1611269999,true,85,131777279,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,false,65,86975889,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,false,42,188423794,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,false,13,161072811,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,false,107,97235629,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,false,40,131777279,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,true,17,115141430,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,true,93,81475303,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,true,30,104275965,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,true,110,236858633,DPC Winter 21 League (NA) presented by BTS
5796897763,1611273765,true,76,166178728,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,true,76,115141430,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,true,70,81475303,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,true,30,104275965,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,true,9,236858633,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,true,129,166178728,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,false,47,86975889,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,false,74,161072811,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,false,77,188423794,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,false,107,97235629,DPC Winter 21 League (NA) presented by BTS
5796934859,1611278490,false,84,131777279,DPC Winter 21 League (NA) presented by BTS
5797074405,1611291718,true,95,452376367,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,true,126,315272623,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,true,77,139031324,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,true,103,215671947,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,true,86,114645455,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,false,108,906563731,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,false,88,186939694,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,false,9,954040285,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,false,70,182325064,DPC Winter 21 League (CN) presented by Perfect World
5797074405,1611291718,false,17,230080107,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,false,103,186939694,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,false,129,906563731,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,false,114,230080107,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,false,13,954040285,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,false,95,182325064,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,true,126,315272623,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,true,113,452376367,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,true,120,139031324,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,true,88,215671947,DPC Winter 21 League (CN) presented by Perfect World
5797116346,1611295456,true,110,114645455,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,false,107,164530809,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,false,8,254710104,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,false,16,223344914,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,false,111,135656964,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,false,52,242837510,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,true,10,898754153,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,true,106,173978074,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,true,129,118134220,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,true,100,157475523,DPC Winter 21 League (CN) presented by Perfect World
5797202995,1611302347,true,90,111114687,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,true,114,898754153,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,true,73,173978074,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,true,38,118134220,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,true,112,157475523,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,true,111,111114687,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,false,71,164530809,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,false,95,254710104,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,false,103,135656964,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,false,110,223344914,DPC Winter 21 League (CN) presented by Perfect World
5797243894,1611305329,false,13,242837510,DPC Winter 21 League (CN) presented by Perfect World
5797350899,1611312902,true,103,93552791,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,true,6,195001460,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,true,47,171981096,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,true,9,182993582,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,true,98,86723143,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,false,90,116525052,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,false,109,119315361,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,false,29,126174633,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,false,119,126702445,DPC Winter 21 League (EEU) presented by ESL One
5797350899,1611312902,false,43,70388657,DPC Winter 21 League (EEU) presented by ESL One
5797450910,1611318120,true,58,116525052,DPC Winter 21 League (EEU) presented by ESL One
5797450910,1611318120,true,109,119315361,DPC Winter 21 League (EEU) presented by ESL One
5797450910,1611318120,true,16,126174633,DPC Winter 21 League (EEU) presented by ESL One
5797450910,1611318120,true,86,126702445,DPC Winter 21 League (EEU) presented by ESL One
5797450910,1611318120,true,129,70388657,DPC Winter 21 League (EEU) presented by ESL One
