match_id,start_time,win,hero_id,account_id,leaguename
5825806222,1612891976,true,58,73401082,Snow Sweet Snow #1
5825806222,1612891976,true,126,259269947,Snow Sweet Snow #1
5825806222,1612891976,true,12,150748346,Snow Sweet Snow #1
5825806222,1612891976,true,28,148180390,Snow Sweet Snow #1
5825806222,1612891976,true,90,197547532,Snow Sweet Snow #1
5825806222,1612891976,false,71,127565532,Snow Sweet Snow #1
5825806222,1612891976,false,106,898455820,Snow Sweet Snow #1
5825806222,1612891976,false,10,127617979,Snow Sweet Snow #1
5825806222,1612891976,false,129,183719386,Snow Sweet Snow #1
5825806222,1612891976,false,88,98172857,Snow Sweet Snow #1
5825895265,1612896034,false,103,35504297,Snow Sweet Snow #1
5825895265,1612896034,false,1,103910993,Snow Sweet Snow #1
5825895265,1612896034,false,25,140297552,Snow Sweet Snow #1
5825895265,1612896034,false,7,98167706,Snow Sweet Snow #1
5825895265,1612896034,false,4,90180366,Snow Sweet Snow #1
5825895265,1612896034,true,38,87382579,Snow Sweet Snow #1
5825895265,1612896034,true,49,96803083,Snow Sweet Snow #1
5825895265,1612896034,true,94,97590558,Snow Sweet Snow #1
5825895265,1612896034,true,86,185996267,Snow Sweet Snow #1
5825895265,1612896034,true,120,16497807,Snow Sweet Snow #1
5825965317,1612899853,true,43,87382579,Snow Sweet Snow #1
5825965317,1612899853,true,42,97590558,Snow Sweet Snow #1
5825965317,1612899853,true,52,96803083,Snow Sweet Snow #1
5825965317,1612899853,true,88,185996267,Snow Sweet Snow #1
5825965317,1612899853,true,90,16497807,Snow Sweet Snow #1
5825965317,1612899853,false,33,35504297,Snow Sweet Snow #1
5825965317,1612899853,false,93,103910993,Snow Sweet Snow #1
5825965317,1612899853,false,121,140297552,Snow Sweet Snow #1
5825965317,1612899853,false,86,98167706,Snow Sweet Snow #1
5825965317,1612899853,false,78,90180366,Snow Sweet Snow #1
5826242573,1612922716,false,74,150588364,DireTide League
5826242573,1612922716,false,114,262367336,DireTide League
5826242573,1612922716,false,100,137496334,DireTide League
5826242573,1612922716,false,110,146426211,DireTide League
5826242573,1612922716,false,126,141065684,DireTide League
5826242573,1612922716,true,10,136187546,DireTide League
5826242573,1612922716,true,106,1050074794,DireTide League
5826242573,1612922716,true,90,869277719,DireTide League
5826242573,1612922716,true,51,218451239,DireTide League
5826242573,1612922716,true,99,446942228,DireTide League
5826288451,1612925998,false,85,218451239,DireTide League
5826288451,1612925998,false,76,1050074794,DireTide League
5826288451,1612925998,false,120,869277719,DireTide League
5826288451,1612925998,false,6,136187546,DireTide League
5826288451,1612925998,false,114,446942228,DireTide League
5826288451,1612925998,true,87,137496334,DireTide League
5826288451,1612925998,true,93,262367336,DireTide League
5826288451,1612925998,true,47,141065684,DireTide League
5826288451,1612925998,true,100,146426211,DireTide League
5826288451,1612925998,true,13,150588364,DireTide League
5826363584,1612928094,true,42,110142194,WCAA冬季电子竞技挑战赛
5826363584,1612928094,true,120,137021269,WCAA冬季电子竞技挑战赛
5826363584,1612928094,true,76,100659811,WCAA冬季电子竞技挑战赛
5826363584,1612928094,true,111,126397214,WCAA冬季电子竞技挑战赛
5826363584,1612928094,true,7,96708830,WCAA冬季电子竞技挑战赛
5826363584,1612928094,false,12,119898344,WCAA冬季电子竞技挑战赛
5826363584,1612928094,false,53,103045129,WCAA冬季电子竞技挑战赛
5826363584,1612928094,false,86,100598959,WCAA冬季电子竞技挑战赛
5826363584,1612928094,false,38,122867857,WCAA冬季电子竞技挑战赛
5826363584,1612928094,false,4,108831569,WCAA冬季电子竞技挑战赛
5826469106,1612931674,true,28,122867857,WCAA冬季电子竞技挑战赛
5826469106,1612931674,true,32,119898344,WCAA冬季电子竞技挑战赛
5826469106,1612931674,true,19,100598959,WCAA冬季电子竞技挑战赛
5826469106,1612931674,true,13,108831569,WCAA冬季电子竞技挑战赛
5826469106,1612931674,true,85,103045129,WCAA冬季电子竞技挑战赛
5826469106,1612931674,false,114,110142194,WCAA冬季电子竞技挑战赛
5826469106,1612931674,false,86,96708830,WCAA冬季电子竞技挑战赛
5826469106,1612931674,false,49,100659811,WCAA冬季电子竞技挑战赛
5826469106,1612931674,false,111,126397214,WCAA冬季电子竞技挑战赛
5826469106,1612931674,false,29,137021269,WCAA冬季电子竞技挑战赛
5826469616,1612931702,true,83,131380551,DireTide League
5826469616,1612931702,true,6,96429099,DireTide League
5826469616,1612931702,true,38,135673679,DireTide League
5826469616,1612931702,true,9,75390186,DireTide League
5826469616,1612931702,true,21,104963314,DireTide League
5826469616,1612931702,false,44,206379758,DireTide League
5826469616,1612931702,false,19,134659079,DireTide League
5826469616,1612931702,false,84,320207650,DireTide League
5826469616,1612931702,false,129,394109848,DireTide League
5826469616,1612931702,false,74,220219886,DireTide League
5826509407,1612933848,false,93,206379758,DireTide League
5826509407,1612933848,false,31,320207650,DireTide League
5826509407,1612933848,false,99,394109848,DireTide League
5826509407,1612933848,false,86,134659079,DireTide League
5826509407,1612933848,false,129,220219886,DireTide League
5826509407,1612933848,true,84,131380551,DireTide League
5826509407,1612933848,true,70,96429099,DireTide League
5826509407,1612933848,true,104,135673679,DireTide League
5826509407,1612933848,true,9,75390186,DireTide League
5826509407,1612933848,true,114,104963314,DireTide League
5826519180,1612934435,false,30,323792491,"Moon Studio Asia "
5826519180,1612934435,false,46,218367241,"Moon Studio Asia "
5826519180,1612934435,false,70,150862738,"Moon Studio Asia "
5826519180,1612934435,false,107,156029808,"Moon Studio Asia "
5826519180,1612934435,false,129,145331311,"Moon Studio Asia "
