match_id,start_time,win,hero_id,account_id,leaguename
5816597618,1612376051,true,13,87278757,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,true,86,89117038,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,true,126,121769650,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,true,103,73562326,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,true,70,72312627,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,false,10,105248644,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,false,55,34505203,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,false,53,82262664,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,false,7,101356886,DPC Winter 21 League (WEU) presented by DreamLeague
5816597618,1612376051,false,69,86700461,DPC Winter 21 League (WEU) presented by DreamLeague
5816689093,1612382408,true,53,81306398,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,true,42,86822085,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,true,38,84853828,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,true,110,105045291,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,true,13,85937380,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,false,30,99796146,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,false,107,133167741,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,false,109,339235645,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,false,86,248180032,DPC Winter 21 League (SA) presented by OGA
5816689093,1612382408,false,104,28070572,DPC Winter 21 League (SA) presented by OGA
5816694779,1612382101,false,25,141690233,DPC Winter 21 League (WEU) presented by DreamLeague
5816694779,1612382101,false,42,100483784,DPC Winter 21 League (WEU) presented by DreamLeague
5816694779,1612382101,false,129,86576108,DPC Winter 21 League (WEU) presented by DreamLeague
5816694779,1612382101,false,111,107746371,DPC Winter 21 League (WEU) presented by DreamLeague
